time,ME_1,ME_2,MAE_1,MAE_2,MSE_1,MSE_2,RMSE_1,RMSE_2,mean_obs,mean_1,mean_2,std_obs,std_1,std_2,CORR_1,CORR_2,MSEDISS_1,MSEDISS_2,MSEDISP_1,MSEDISP_2
2024-02-16,-0.31,5.29,22.21,22.96,1790.08,1737.73,42.31,41.69,29.05,28.45,34.03,52.74,33.76,52.74,0.49,0.7,360.78,24.8,1799.87,1678.82
