time,ME_1,ME_2,MAE_1,MAE_2,MSE_1,MSE_2,RMSE_1,RMSE_2,mean_obs,mean_1,mean_2,std_obs,std_1,std_2,CORR_1,CORR_2,MSEDISS_1,MSEDISS_2,MSEDISP_1,MSEDISP_2
2024-02-14,3.43,3.64,20.34,20.58,1484.88,1401.06,38.53,37.43,26.53,26.35,29.26,46.38,31.24,38.74,0.5,0.64,229.11,65.87,1456.49,1311.41
